run,braco,ponto,arquivo,iou,pred_vazia,tem_ferida
unet_black_seed42,U-Net,sigmoid=0.999,D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,0.284693,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,0.498102,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,0.043066,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,0.295916,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,0.488975,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,0.373225,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0.000213,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,0.586267,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,0.51072,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,0.475698,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0.003064,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0.000642,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,0.547293,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,0.410767,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,0.183498,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,0.121571,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,0.036005,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,0.520156,0,1
unet_black_seed42,U-Net,sigmoid=0.999,D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,0.545356,0,1
unet_black_seed42,U-Net,sigmoid=0.999,E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,0.003693,0,1
unet_black_seed42,U-Net,sigmoid=0.999,E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,0.016752,0,1
unet_black_seed42,U-Net,sigmoid=0.999,E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,0.006732,0,1
unet_black_seed42,U-Net,sigmoid=0.999,F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,0.100236,0,1
unet_black_seed42,U-Net,sigmoid=0.999,F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,0.043938,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0.0,1,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,0.103393,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,0.084326,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,0.000179,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,0.459307,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,0.694946,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,0.027196,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,0.309872,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,0.400405,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,0.305168,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,0.150189,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,1.0,1,0
unet_black_seed42,U-Net,sigmoid=0.999,Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,0.114839,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,0.142644,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,0.223947,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,0.60272,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,0.16524,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,0.52763,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,0.031393,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,0.008642,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,0.476936,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,0.221575,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,0.632051,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,0.44706,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,0.294972,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,0.504377,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,0.615446,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,0.043441,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,0.616078,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,0.145271,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,0.195371,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,0.035239,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,0.119944,0,1
unet_black_seed42,U-Net,sigmoid=0.999,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,0.06601,0,1
unet_black_seed42,U-Net,sigmoid=0.999,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,0.159699,0,1
unet_black_seed42,U-Net,sigmoid=0.999,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,0.059574,0,1
unet_black_seed42,U-Net,sigmoid=0.999,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,0.356171,0,1
unet_black_seed42,U-Net,sigmoid=0.999,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,0.19699,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,0.981425,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,0.977583,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,0.975343,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,0.97843,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,0.898388,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0.864832,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,0.887211,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0.894444,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,0.965107,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,0.942041,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0.687263,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0.0,0,0
unet_black_seed43,U-Net,sigmoid=0.5,A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,0.872542,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,0.894561,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,0.907118,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,0.922852,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,0.957229,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,0.983987,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,0.763098,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,0.955264,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,0.775637,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,0.940521,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,0.500881,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,0.956589,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,0.582178,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,0.966647,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,0.901407,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,0.726115,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,0.800751,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,0.854215,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,0.971555,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,0.983671,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,0.934213,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,0.806355,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,0.891012,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0.809417,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,0.856481,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,0.873476,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,0.94338,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,0.867662,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,0.860313,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,0.836426,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,0.926502,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,0.850344,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,0.945947,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,0.859208,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,0.844647,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,0.834488,0,1
unet_black_seed43,U-Net,sigmoid=0.5,A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,0.289286,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,0.830266,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,0.973501,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,0.962314,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,0.965186,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,0.978069,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,0.951922,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,0.966139,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,0.95453,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,0.73285,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,0.771263,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,0.918371,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,0.860501,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,0.953406,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,0.950995,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,0.933997,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,0.956558,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,0.872908,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,0.89041,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,0.637884,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,0.851897,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,0.867661,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,0.81307,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,0.896567,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,0.958607,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,0.91844,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,0.949656,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,0.958702,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,0.968866,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,0.972125,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,0.960415,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,0.851236,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,0.858924,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0.441881,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,0.908162,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,0.892671,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,0.901927,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,0.766403,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,0.960392,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,0.986905,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,0.984395,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,0.908744,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,0.923038,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,0.838459,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0.0,0,0
unet_black_seed43,U-Net,sigmoid=0.5,B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,0.932361,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,0.949415,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,0.957716,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,0.974006,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,0.798308,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,0.846671,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,0.92363,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,0.878833,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,0.946115,0,1
unet_black_seed43,U-Net,sigmoid=0.5,B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,1.0,1,0
unet_black_seed43,U-Net,sigmoid=0.5,C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,0.972212,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,0.981515,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,0.803664,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,0.910783,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,0.906062,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,0.780884,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,0.473604,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0.0,0,0
unet_black_seed43,U-Net,sigmoid=0.5,C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0.0,0,0
unet_black_seed43,U-Net,sigmoid=0.5,C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,0.929251,0,1
unet_black_seed43,U-Net,sigmoid=0.5,C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,0.904464,0,1
