arquivo_b,stem_normalizado,arquivo_a,pasta_a,linha_celular,well_campo,timepoint_h,similaridade,margem_2o_melhor,status,experimento,tratamento,creation_dt,field_id,grp_field,grp_treat,split_skov
Snap-49_215_png.rf.TiULqayQwDfte2RpYtpc.png,snap-49,Snap-49 (2).tiff,SKOV/24h,SKOV,snap-49,24,0.9997,0.153,ok,P1,GEO+PTX,,3,P1|GEO+PTX|F3,P1|GEO+PTX,train
75ug+ptx2_3_png.rf.mqrdw4y9iJq7wHo3ocCR.png,75ug+ptx2 3,75ug+ptx2_3.tiff,SKOV/0h,SKOV,75ug+ptx2_3,0,0.9997,,ok,P1,GEO+PTX,,8,P1|GEO+PTX|F8,P1|GEO+PTX,train
75geo2_3_png.rf.uagsLlU5nL9O3bnb8OYp.png,75geo2 3,75geo2_3.tiff,SKOV/0h,SKOV,75geo2_3,0,0.9997,,ok,P1,GEO,,8,P1|GEO|F8,P1|GEO,test
75geo3_3_png.rf.zMTyj0cFNm8nT2bevevK.png,75geo3 3,75geo3_3.tiff,SKOV/0h,SKOV,75geo3_3,0,0.9997,,ok,P1,GEO,,13,P1|GEO|F13,P1|GEO,test
75geo1_5_png.rf.XBplXOgSlZGL9MkIqKUx.png,75geo1 5,75geo1_5.tiff,SKOV/0h,SKOV,75geo1_5,0,0.9996,,ok,P1,GEO,,5,P1|GEO|F5,P1|GEO,train
75geo2_2_png.rf.BRU7Qn76FC0ISEwjiWgR.png,75geo2 2,75geo2_2.tiff,SKOV/0h,SKOV,75geo2_2,0,0.9996,,ok,P1,GEO,,7,P1|GEO|F7,P1|GEO,train
75geo3_4_png.rf.W62VVb5aq2155gYgVdJ3.png,75geo3 4,75geo3_4.tiff,SKOV/0h,SKOV,75geo3_4,0,0.9997,,ok,P1,GEO,,14,P1|GEO|F14,P1|GEO,train
75ug+ptx1_5_png.rf.Y9WFvFN9xkZyL6E0mD9N.png,75ug+ptx1 5,75ug+ptx1_5.tiff,SKOV/0h,SKOV,75ug+ptx1_5,0,0.9997,,ok,P1,GEO+PTX,,5,P1|GEO+PTX|F5,P1|GEO+PTX,train
75ug+ptx3_3_png.rf.c4WVnjFscy6T0HItfkyn.png,75ug+ptx3 3,75ug+ptx3_3.tiff,SKOV/0h,SKOV,75ug+ptx3_3,0,0.9997,,ok,P1,GEO+PTX,,13,P1|GEO+PTX|F13,P1|GEO+PTX,val
75geo1_2_png.rf.ikJJwdU2sRMteDT7nrjh.png,75geo1 2,75geo1_2.tiff,SKOV/0h,SKOV,75geo1_2,0,0.9996,,ok,P1,GEO,,2,P1|GEO|F2,P1|GEO,train
75geo2_4_png.rf.GSy2oJWtOBsFeAkolPsJ.png,75geo2 4,75geo2_4.tiff,SKOV/0h,SKOV,75geo2_4,0,0.9997,,ok,P1,GEO,,9,P1|GEO|F9,P1|GEO,train
Snap-21_285_png.rf.Rj9uYJWuHCUuf7mNZJ2N.png,snap-21,Snap-21.tiff,SKOV/72h,SKOV,snap-21,72,0.9993,0.1664,ok,P1,GEO,,1,P1|GEO|F1,P1|GEO,train
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,snap-21,Snap-21.tiff,SKOV/48h,SKOV,snap-21,48,0.9992,0.256,ok,P2,CARBO,,5,P2|CARBO|F5,P2|CARBO,test
Snap-40_png.rf.9EwCDE1uNgyFYRkkBNbp.png,snap-40,Snap-40.tiff,SKOV/0h,SKOV,snap-40,0,0.9995,0.2078,ok,P2,GEO,,9,P2|GEO|F9,P2|GEO,train
Snap-40_42_png.rf.rY6NW4fe0CRTDdg8MHYz.png,snap-40,Snap-40.tiff,SKOV/48h,SKOV,snap-40,48,0.9995,0.2546,ok,P2,GEO,,10,P2|GEO|F10,P2|GEO,train
Snap-40_87_png.rf.OMb2zuYN14uYpuw2r6ha.png,snap-40,Snap-40.tiff,SKOV/24h,SKOV,snap-40,24,0.9996,0.1849,ok,P2,GEO,,9,P2|GEO|F9,P2|GEO,train
Snap-40_176_png.rf.bUgGtZALmBRNrpjdVId8.png,snap-40,Snap-40 (2).tiff,SKOV/48h,SKOV,snap-40,48,0.9994,0.1852,ok,P1,GEO,,9,P1|GEO|F9,P1|GEO,train
Snap-40_236_png.rf.yItOl1do8t3f0fCtVuP1.png,snap-40,Snap-40 (2).tiff,SKOV/24h,SKOV,snap-40,24,0.9994,0.2079,ok,P1,GEO,,9,P1|GEO|F9,P1|GEO,train
Snap-43_34_png.rf.GOHyfDBrhvieEKwOZ4eD.png,snap-43,Snap-43.tiff,SKOV/48h,SKOV,snap-43,48,0.9994,0.2517,ok,P2,GEO,,13,P2|GEO|F13,P2|GEO,train
Snap-43_168_png.rf.bvsTjSLpRnA4A5wLM0jg.png,snap-43,Snap-43 (2).tiff,SKOV/48h,SKOV,snap-43,48,0.9994,0.1978,ok,P1,GEO,,12,P1|GEO|F12,P1|GEO,train
Snap-43_79_png.rf.QHy7X5fw5paLTpJkeudB.png,snap-43,Snap-43.tiff,SKOV/24h,SKOV,snap-43,24,0.9993,0.2864,ok,P2,GEO,,12,P2|GEO|F12,P2|GEO,train
Snap-43_228_png.rf.RjMXXyaPc2A6ORQuUL1x.png,snap-43,Snap-43 (2).tiff,SKOV/24h,SKOV,snap-43,24,0.9995,0.1915,ok,P1,GEO,,12,P1|GEO|F12,P1|GEO,train
Snap-43_261_png.rf.ggKc9XCcU2o4oFi3pgsw.png,snap-43,Snap-43.tiff,SKOV/72h,SKOV,snap-43,72,0.9996,0.2007,ok,P1,GEO+PTX,,8,P1|GEO+PTX|F8,P1|GEO+PTX,train
Snap-43_png.rf.bYOjGbrbBkNUs0zIljYx.png,snap-43,Snap-43.tiff,SKOV/0h,SKOV,snap-43,0,0.9997,0.1915,ok,P2,GEO,,12,P2|GEO|F12,P2|GEO,train
75ug+ptx1_4_png.rf.SJoeBR5kFLTCJXsYTKnd.png,75ug+ptx1 4,75ug+ptx1_4.tiff,SKOV/0h,SKOV,75ug+ptx1_4,0,0.9997,,ok,P1,GEO+PTX,,4,P1|GEO+PTX|F4,P1|GEO+PTX,val
ptx2_2_png.rf.ZcYuXZyYfPIfgOypnn5Z.png,ptx2 2,ptx2_2.tiff,SKOV/0h,SKOV,ptx2_2,0,0.9997,,ok,P1,PTX,,7,P1|PTX|F7,P1|PTX,test
75geo1_4_png.rf.gXnQOso0XaCNeb2iSQ5d.png,75geo1 4,75geo1_4.tiff,SKOV/0h,SKOV,75geo1_4,0,0.9997,,ok,P1,GEO,,4,P1|GEO|F4,P1|GEO,train
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,snap-60,Snap-60.tiff,SKOV/48h,SKOV,snap-60,48,0.9997,0.1247,ok,P2,CARBO+GEO,,14,P2|CARBO+GEO|F14,P2|CARBO+GEO,train
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,snap-60,Snap-60.tiff,SKOV/0h,SKOV,snap-60,0,0.9997,0.1708,ok,P2,CARBO+GEO,,14,P2|CARBO+GEO|F14,P2|CARBO+GEO,train
Snap-60_221_png.rf.3hBjZALI1RFDCXb1MMT9.png,snap-60,Snap-60.tiff,SKOV/24h,SKOV,snap-60,24,0.9997,0.1215,ok,P1,GEO+PTX,,14,P1|GEO+PTX|F14,P1|GEO+PTX,test
Snap-60_161_png.rf.bERIfIfLBiocZsdlYi1s.png,snap-60,Snap-60 (2).tiff,SKOV/48h,SKOV,snap-60,48,0.9997,0.1222,ok,P1,GEO+PTX,,14,P1|GEO+PTX|F14,P1|GEO+PTX,test
Snap-44_230_png.rf.DTYO8Kp6HurpQGqbOhho.png,snap-44,Snap-44 (2).tiff,SKOV/24h,SKOV,snap-44,24,0.9996,0.1436,ok,P1,GEO,,13,P1|GEO|F13,P1|GEO,test
Snap-44_81_png.rf.TGvVmP3lIRrM3iTJoyVs.png,snap-44,Snap-44.tiff,SKOV/24h,SKOV,snap-44,24,0.9993,0.2416,ok,P2,GEO,,13,P2|GEO|F13,P2|GEO,train
Snap-44_png.rf.Ys2ZD04BJk4p3T7zAkIt.png,snap-44,Snap-44.tiff,SKOV/0h,SKOV,snap-44,0,0.9998,0.1436,ok,P2,GEO,,13,P2|GEO|F13,P2|GEO,train
Snap-44_36_png.rf.TROYQwK4sRxpgSs22NpY.png,snap-44,Snap-44.tiff,SKOV/48h,SKOV,snap-44,48,0.9995,0.2034,ok,P2,GEO,,14,P2|GEO|F14,P2|GEO,train
Snap-44_170_png.rf.zUBxx8E0b0UKDnm5q1Jy.png,snap-44,Snap-44 (2).tiff,SKOV/48h,SKOV,snap-44,48,0.9995,0.1433,ok,P1,GEO,,13,P1|GEO|F13,P1|GEO,test
Snap-44_262_png.rf.lTvBtNUt4oywkU5QtcJ7.png,snap-44,Snap-44.tiff,SKOV/72h,SKOV,snap-44,72,0.9992,0.2151,ok,P1,GEO+PTX,,9,P1|GEO+PTX|F9,P1|GEO+PTX,train
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,snap-54,Snap-54.tiff,SKOV/48h,SKOV,snap-54,48,0.9996,0.1825,ok,P2,CARBO+GEO,,8,P2|CARBO+GEO|F8,P2|CARBO+GEO,train
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,snap-54,Snap-54.tiff,SKOV/24h,SKOV,snap-54,24,0.9994,0.221,ok,P2,CARBO+GEO,,8,P2|CARBO+GEO|F8,P2|CARBO+GEO,train
Snap-54_150_png.rf.BbXD2AQgA8naVrH0wTEE.png,snap-54,Snap-54 (2).tiff,SKOV/48h,SKOV,snap-54,48,0.9996,0.1769,ok,P1,GEO+PTX,,8,P1|GEO+PTX|F8,P1|GEO+PTX,train
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,snap-54,Snap-54.tiff,SKOV/0h,SKOV,snap-54,0,0.9997,0.164,ok,P2,CARBO+GEO,,8,P2|CARBO+GEO|F8,P2|CARBO+GEO,train
Snap-54_210_png.rf.BQ3GBpltnc6IdhOhKvJv.png,snap-54,Snap-54 (2).tiff,SKOV/24h,SKOV,snap-54,24,0.9996,0.1643,ok,P1,GEO+PTX,,8,P1|GEO+PTX|F8,P1|GEO+PTX,train
Snap-45_39_png.rf.PKurQMo8B3ygR4NZVCB3.png,snap-45,Snap-45.tiff,SKOV/48h,SKOV,snap-45,48,0.9996,0.1699,ok,P2,GEO,,15,P2|GEO|F15,P2|GEO,test
Snap-45_png.rf.8mEoXejuMEvhSOq5NbIp.png,snap-45,Snap-45.tiff,SKOV/0h,SKOV,snap-45,0,0.9996,0.2241,ok,P2,GEO,,14,P2|GEO|F14,P2|GEO,train
Snap-45_84_png.rf.PwtbQ0TcIu75QL9i4MKM.png,snap-45,Snap-45.tiff,SKOV/24h,SKOV,snap-45,24,0.9995,0.1691,ok,P2,GEO,,14,P2|GEO|F14,P2|GEO,train
Snap-45_233_png.rf.e0d4At5O0A55XswWkUGG.png,snap-45,Snap-45 (2).tiff,SKOV/24h,SKOV,snap-45,24,0.9994,0.2624,ok,P1,GEO,,14,P1|GEO|F14,P1|GEO,train
Snap-34_229_png.rf.KJvv2XXHVgpLiZwVt9mg.png,snap-34,Snap-34 (2).tiff,SKOV/24h,SKOV,snap-34,24,0.9996,0.124,ok,P1,GEO,,3,P1|GEO|F3,P1|GEO,val
Snap-34_png.rf.GLZbrOT2myk9kc5oA6aX.png,snap-34,Snap-34.tiff,SKOV/0h,SKOV,snap-34,0,0.9998,0.1103,ok,P2,GEO,,3,P2|GEO|F3,P2|GEO,train
Snap-34_35_png.rf.cCBbQ4DkqD2S1DhdFMv4.png,snap-34,Snap-34.tiff,SKOV/48h,SKOV,snap-34,48,0.9996,0.1791,ok,P2,GEO,,4,P2|GEO|F4,P2|GEO,val
Snap-34_80_png.rf.OTwRABBb2h7sLs5br5Es.png,snap-34,Snap-34.tiff,SKOV/24h,SKOV,snap-34,24,0.9992,0.2474,ok,P2,GEO,,3,P2|GEO|F3,P2|GEO,train
Snap-34_169_png.rf.ecNc96UyH80MDbVQXJGF.png,snap-34,Snap-34 (2).tiff,SKOV/48h,SKOV,snap-34,48,0.9995,0.11,ok,P1,GEO,,3,P1|GEO|F3,P1|GEO,val
Snap-34_273_png.rf.dlwVdBfC0b4Uz3SdOjOc.png,snap-34,Snap-34.tiff,SKOV/72h,SKOV,snap-34,72,0.9995,0.2534,ok,P1,GEO,,14,P1|GEO|F14,P1|GEO,train
Snap-37_268_png.rf.N3W1ypt0pMmCc4GIxO5t.png,snap-37,Snap-37.tiff,SKOV/72h,SKOV,snap-37,72,0.9993,0.2947,ok,P1,GEO+PTX,,2,P1|GEO+PTX|F2,P1|GEO+PTX,train
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,snap-37,Snap-37 (2).tiff,SKOV/48h,SKOV,snap-37,48,0.9994,0.2008,ok,P1,GEO,,6,P1|GEO|F6,P1|GEO,val
Snap-37_41_png.rf.OsCpPjm2DJG8qbSq8Ons.png,snap-37,Snap-37.tiff,SKOV/48h,SKOV,snap-37,48,0.9996,0.214,ok,P2,GEO,,7,P2|GEO|F7,P2|GEO,train
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,snap-37,Snap-37 (2).tiff,SKOV/24h,SKOV,snap-37,24,0.9995,0.203,ok,P1,GEO,,6,P1|GEO|F6,P1|GEO,val
Snap-37_86_png.rf.pYptoZNCglZAWUG9VoJY.png,snap-37,Snap-37.tiff,SKOV/24h,SKOV,snap-37,24,0.9994,0.2443,ok,P2,GEO,,6,P2|GEO|F6,P2|GEO,train
Snap-37_png.rf.s7RPNeDaj3ymHHF9zaPj.png,snap-37,Snap-37.tiff,SKOV/0h,SKOV,snap-37,0,0.9997,0.2008,ok,P2,GEO,,6,P2|GEO|F6,P2|GEO,train
Snap-38_167_png.rf.81c3SeZTSEMy4ciG0Dyg.png,snap-38,Snap-38 (2).tiff,SKOV/48h,SKOV,snap-38,48,0.9994,0.2173,ok,P1,GEO,,7,P1|GEO|F7,P1|GEO,train
Snap-38_78_png.rf.PaqjOBWZbWnDZZ0RJ1ZA.png,snap-38,Snap-38.tiff,SKOV/24h,SKOV,snap-38,24,0.9995,0.2502,ok,P2,GEO,,7,P2|GEO|F7,P2|GEO,train
Snap-38_png.rf.hr6aZTEXF60YzgUNJy8a.png,snap-38,Snap-38.tiff,SKOV/0h,SKOV,snap-38,0,0.9997,0.2032,ok,P2,GEO,,7,P2|GEO|F7,P2|GEO,train
Snap-38_227_png.rf.kK61yb2zZ2y3LBaAWQce.png,snap-38,Snap-38 (2).tiff,SKOV/24h,SKOV,snap-38,24,0.9995,0.2032,ok,P1,GEO,,7,P1|GEO|F7,P1|GEO,train
Snap-38_260_png.rf.yEEj76fEVPAcN4GxNnYn.png,snap-38,Snap-38.tiff,SKOV/72h,SKOV,snap-38,72,0.9993,0.2766,ok,P1,GEO+PTX,,3,P1|GEO+PTX|F3,P1|GEO+PTX,train
ptx1_4_png.rf.B58ENbe2QLEA2a5XA2zj.png,ptx1 4,ptx1_4.tiff,SKOV/0h,SKOV,ptx1_4,0,0.9997,,ok,P1,PTX,,4,P1|PTX|F4,P1|PTX,train
Snap-35_30_png.rf.HFgFuSTR9HjcV1lmD48Y.png,snap-35,Snap-35.tiff,SKOV/48h,SKOV,snap-35,48,0.9996,0.1302,ok,P2,GEO,,5,P2|GEO|F5,P2|GEO,train
Snap-35_75_png.rf.ZWAOtrcgayqhDponTPfJ.png,snap-35,Snap-35.tiff,SKOV/24h,SKOV,snap-35,24,0.9995,0.1687,ok,P2,GEO,,4,P2|GEO|F4,P2|GEO,val
Snap-35_164_png.rf.b3DJJM2AtGNEln2avfI1.png,snap-35,Snap-35 (2).tiff,SKOV/48h,SKOV,snap-35,48,0.9995,0.13,ok,P1,GEO,,4,P1|GEO|F4,P1|GEO,train
Snap-35_png.rf.RT3Bf99xhBs9fwFUnHMV.png,snap-35,Snap-35.tiff,SKOV/0h,SKOV,snap-35,0,0.9997,0.1457,ok,P2,GEO,,4,P2|GEO|F4,P2|GEO,val
Snap-35_224_png.rf.Yl7Y3PdpoIYfMmZrgbvL.png,snap-35,Snap-35 (2).tiff,SKOV/24h,SKOV,snap-35,24,0.9995,0.1791,ok,P1,GEO,,4,P1|GEO|F4,P1|GEO,train
ct2_2_png.rf.Dvx8WZususU5N4TJ6Cm4.png,ct2 2,ct2_2.tiff,SKOV/0h,SKOV,ct2_2,0,0.9994,,ok,P1,CT,,7,P1|CT|F7,P1|CT,train
ct3_4_png.rf.Q1FfAxwTqKJY5ScqhqHb.png,ct3 4,ct3_4.tiff,SKOV/0h,SKOV,ct3_4,0,0.9996,,ok,P1,CT,,14,P1|CT|F14,P1|CT,train
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,snap-36,Snap-36.tiff,SKOV/72h,SKOV,snap-36,72,0.999,0.2662,ok,P1,GEO+PTX,,1,P1|GEO+PTX|F1,P1|GEO+PTX,train
Snap-61_png.rf.jjph9AjAMjC05RAi810r.png,snap-61,Snap-61.tiff,SKOV/24h,SKOV,snap-61,24,0.9953,,ok,P2,CARBO+GEO,,15,P2|CARBO+GEO|F15,P2|CARBO+GEO,train
ct3_2_png.rf.lLB33dtGMqg7HHl9TRYc.png,ct3 2,ct3_2.tiff,SKOV/0h,SKOV,ct3_2,0,0.9996,,ok,P1,CT,,12,P1|CT|F12,P1|CT,train
ct1_4_png.rf.nvoj5ht7KmVxGyu6qAiI.png,ct1 4,ct1_4.tiff,SKOV/0h,SKOV,ct1_4,0,0.9996,,ok,P1,CT,,4,P1|CT|F4,P1|CT,test
ct1_3_png.rf.p5g48N2vmUfQ595DsvAx.png,ct1 3,ct1_3.tiff,SKOV/0h,SKOV,ct1_3,0,0.9996,,ok,P1,CT,,3,P1|CT|F3,P1|CT,test
ptx3_5_png.rf.jKwt368jwlClxFelzVnq.png,ptx3 5,ptx3_5.tiff,SKOV/0h,SKOV,ptx3_5,0,0.9995,,ok,P1,PTX,,15,P1|PTX|F15,P1|PTX,train
Snap-39_166_png.rf.5gvQkXC8fgXYVuIF4f7T.png,snap-39,Snap-39 (2).tiff,SKOV/48h,SKOV,snap-39,48,0.9995,0.1288,ok,P1,GEO,,8,P1|GEO|F8,P1|GEO,test
Snap-39_259_png.rf.66NggF7aoR1cBAe7oHvS.png,snap-39,Snap-39.tiff,SKOV/72h,SKOV,snap-39,72,0.9988,0.2072,ok,P1,GEO+PTX,,4,P1|GEO+PTX|F4,P1|GEO+PTX,val
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,snap-39,Snap-39.tiff,SKOV/0h,SKOV,snap-39,0,0.9998,0.1292,ok,P2,GEO,,8,P2|GEO|F8,P2|GEO,val
Snap-39_226_png.rf.3eKRFoC6EkRrFYfUCzwm.png,snap-39,Snap-39 (2).tiff,SKOV/24h,SKOV,snap-39,24,0.9996,0.1357,ok,P1,GEO,,8,P1|GEO|F8,P1|GEO,test
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,snap-39,Snap-39.tiff,SKOV/24h,SKOV,snap-39,24,0.9993,0.227,ok,P2,GEO,,8,P2|GEO|F8,P2|GEO,val
Snap-39_32_png.rf.rJ1yCNkW0jfcy0HevE1x.png,snap-39,Snap-39.tiff,SKOV/48h,SKOV,snap-39,48,0.9996,0.1954,ok,P2,GEO,,9,P2|GEO|F9,P2|GEO,train
Snap-46_266_png.rf.BVQ9Gkip9wHmusHLwlcZ.png,snap-46,Snap-46.tiff,SKOV/72h,SKOV,snap-46,72,0.999,0.2156,ok,P1,GEO+PTX,,11,P1|GEO+PTX|F11,P1|GEO+PTX,train
ct1_2_png.rf.vkrzhchwAd8VGhBZotAn.png,ct1 2,ct1_2.tiff,SKOV/0h,SKOV,ct1_2,0,0.9994,,ok,P1,CT,,2,P1|CT|F2,P1|CT,train
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,ct2 3,ct2_3.tiff,SKOV/0h,SKOV,ct2_3,0,0.9992,,ok,P1,CT,,8,P1|CT|F8,P1|CT,train
ptx3_2_png.rf.83PwRP4WO592IOLoTAYo.png,ptx3 2,ptx3_2.tiff,SKOV/0h,SKOV,ptx3_2,0,0.9997,,ok,P1,PTX,,12,P1|PTX|F12,P1|PTX,train
ptx2_3_png.rf.6nkf49DKAANKUxGN7G1n.png,ptx2 3,ptx2_3.tiff,SKOV/0h,SKOV,ptx2_3,0,0.9997,,ok,P1,PTX,,8,P1|PTX|F8,P1|PTX,test
ct2_4_png.rf.LwbtYPKdSnLjWIVRn6Bb.png,ct2 4,ct2_4.tiff,SKOV/0h,SKOV,ct2_4,0,0.9996,,ok,P1,CT,,9,P1|CT|F9,P1|CT,train
ptx3_3_png.rf.Lwqe4rLJr5ezAgBTPW9x.png,ptx3 3,ptx3_3.tiff,SKOV/0h,SKOV,ptx3_3,0,0.9997,,ok,P1,PTX,,13,P1|PTX|F13,P1|PTX,val
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,ptx2 4,ptx2_4.tiff,SKOV/0h,SKOV,ptx2_4,0,0.9997,,ok,P1,PTX,,9,P1|PTX|F9,P1|PTX,train
ptx1_3_png.rf.bncOGXvomWmfQYVg0GEu.png,ptx1 3,ptx1_3.tiff,SKOV/0h,SKOV,ptx1_3,0,0.9997,,ok,P1,PTX,,3,P1|PTX|F3,P1|PTX,train
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,ct2 5,ct2_5.tiff,SKOV/0h,SKOV,ct2_5,0,0.9995,,ok,P1,CT,,10,P1|CT|F10,P1|CT,val
Snap-11_145_png.rf.3ge56gMacLMVyGcpZzLe.png,snap-11,Snap-11 (2).tiff,SKOV/48h,SKOV,snap-11,48,0.9994,0.2553,ok,P1,CT,,11,P1|CT|F11,P1|CT,train
Snap-11_249_png.rf.6QpMCQrXSp8HmL3wsQyY.png,snap-11,Snap-11.tiff,SKOV/72h,SKOV,snap-11,72,0.9985,0.2814,ok,P1,PTX,,6,P1|PTX|F6,P1|PTX,train
